  7.90231576057E-02  1.57097297283E+01 -3.04881421624E+01 -1.63349647309E+01 -1.04434581087E+01 -7.40588349810E+00 -5.60398604948E+00 -4.43222503341E+00 -3.61962912898E+00 -3.02871818145E+00 -2.58305136004E+00 -2.23706547365E+00 -1.96207790305E+00 -1.73921967849E+00 -1.55561912726E+00 -1.40222443597E+00 -1.27250308409E+00 -1.16163432638E+00 -1.06599085974E+00 -9.82796377909E-01 -9.09893540143E-01 -8.45583204050E-01 -7.88510799240E-01 -7.37584576004E-01 -6.91915835532E-01 -6.50774590946E-01 -6.13556236904E-01 -5.79756189290E-01 -5.48950373490E-01 -5.20780057914E-01 -4.94939952981E-01 -4.71168790155E-01 -4.49241803132E-01 -4.28964681297E-01 -4.10168672488E-01 -3.92706590127E-01 -3.76449537302E-01 -3.61284203235E-01 -3.47110619753E-01 -3.33840289723E-01 -3.21394618078E-01 -3.09703590333E-01 -2.98704654615E-01 -2.88341771866E-01 -2.78564605707E-01 -2.69327828764E-01 -2.60590526575E-01 -2.52315683561E-01 -2.44469738303E-01 -2.37022197547E-01 -2.29945300134E-01
  8.70030497886E-02  1.07965360755E+01 -3.08051861872E+01 -1.54704120354E+01 -9.64605396540E+00 -6.75792270054E+00 -5.07928763114E+00 -4.00070067768E+00 -3.25840785058E+00 -2.72139392289E+00 -2.31784648991E+00 -2.00539175369E+00 -1.75755188514E+00 -1.55700555299E+00 -1.39198784218E+00 -1.25425344821E+00 -1.13786817720E+00 -1.03846259254E+00 -9.52755025716E-01 -8.78237578262E-01 -8.12964004596E-01 -7.55403115476E-01 -7.04335390909E-01 -6.58778733717E-01 -6.17934273810E-01 -5.81146220400E-01 -5.47871719131E-01 -5.17657941825E-01 -4.90124476607E-01 -4.64949651375E-01 -4.41859810074E-01 -4.20620829472E-01 -4.01031352907E-01 -3.82917351950E-01 -3.66127724000E-01 -3.50530704489E-01 -3.36010924543E-01 -3.22466983667E-01 -3.09809436135E-01 -2.97959111778E-01 -2.86845708664E-01 -2.76406608101E-01 -2.66585872391E-01 -2.57333393546E-01 -2.48604167331E-01 -2.40357671807E-01 -2.32557333386E-01 -2.25170066477E-01 -2.18165875274E-01 -2.11517508173E-01 -2.05200156940E-01
  9.49971473439E-02  7.41498324666E+00 -3.01204723098E+01 -1.39968378545E+01 -8.45172280598E+00 -5.82723860530E+00 -4.34040492725E+00 -3.39973073422E+00 -2.75880684151E+00 -2.29829007371E+00 -1.95390841191E+00 -1.68821774800E+00 -1.47804193543E+00 -1.30832927566E+00 -1.16891423200E+00 -1.05270445011E+00 -9.54614070180E-01 -8.70909442575E-01 -7.98793325940E-01 -7.36132447675E-01 -6.81274184973E-01 -6.32920294046E-01 -5.90038112301E-01 -5.51796946195E-01 -5.17521737290E-01 -4.86658802554E-01 -4.58750154490E-01 -4.33414011291E-01 -4.10329835338E-01 -3.89226726810E-01 -3.69874332497E-01 -3.52075660660E-01 -3.35661354895E-01 -3.20485095258E-01 -3.06419877947E-01 -2.93354985272E-01 -2.81193502153E-01 -2.69850268384E-01 -2.59250180724E-01 -2.49326777572E-01 -2.40021053296E-01 -2.31280460239E-01 -2.23058064918E-01 -2.15311831567E-01 -2.08004011327E-01 -2.01100619512E-01 -1.94570986596E-01 -1.88387371185E-01 -1.82524625306E-01 -1.76959903990E-01 -1.71672412519E-01
  1.03005475559E-01  5.08915167695E+00 -2.87638284050E+01 -1.21356466795E+01 -7.01677068681E+00 -4.73010902454E+00 -3.47767788995E+00 -2.70192005656E+00 -2.18074224926E+00 -1.80990253917E+00 -1.53452476633E+00 -1.32317604174E+00 -1.15665057201E+00 -1.02259982731E+00 -9.12749920444E-01 -8.21365006921E-01 -7.44353298870E-01 -6.78723769975E-01 -6.22243545569E-01 -5.73214874842E-01 -5.30325886158E-01 -4.92548271031E-01 -4.59065624168E-01 -4.29222289134E-01 -4.02486212911E-01 -3.78421554301E-01 -3.56668200931E-01 -3.36926256367E-01 -3.18944153856E-01 -3.02509451024E-01 -2.87441630271E-01 -2.73586416336E-01 -2.60811253266E-01 -2.49001675832E-01 -2.38058377093E-01 -2.27894822263E-01 -2.18435294603E-01 -2.09613285436E-01 -2.01370160144E-01 -1.93654046917E-01 -1.86418906365E-01 -1.79623748843E-01 -1.73231973042E-01 -1.67210804660E-01 -1.61530818067E-01 -1.56165527102E-01 -1.51091033728E-01 -1.46285725293E-01 -1.41730012794E-01 -1.37406103869E-01 -1.33297805271E-01
  1.11028059767E-01  3.49051580510E+00 -2.69828193048E+01 -1.00577345413E+01 -5.46292913911E+00 -3.55738766939E+00 -2.56179979262E+00 -1.96412968764E+00 -1.57116058056E+00 -1.29580911547E+00 -1.09363092373E+00 -9.39773258870E-01 -8.19335484675E-01 -7.22880578538E-01 -6.44162015329E-01 -5.78892291162E-01 -5.24037849904E-01 -4.77396354656E-01 -4.37333157955E-01 -4.02611432386E-01 -3.72279456841E-01 -3.45593909075E-01 -3.21966483211E-01 -3.00925994934E-01 -2.82090999165E-01 -2.65149685311E-01 -2.49844901000E-01 -2.35962848555E-01 -2.23324450544E-01 -2.11778681201E-01 -2.01197363758E-01 -1.91471073304E-01 -1.82505882224E-01 -1.74220754041E-01 -1.66545440801E-01 -1.59418774796E-01 -1.52787271545E-01 -1.46603980289E-01 -1.40827532660E-01 -1.35421351078E-01 -1.30352986655E-01 -1.25593562742E-01 -1.21117305103E-01 -1.16901143498E-01 -1.12924372434E-01 -1.09168361148E-01 -1.05616304763E-01 -1.02253009993E-01 -9.90647099906E-02 -9.60389038385E-02 -9.31642169611E-02
  1.19064925345E-01  2.39244712193E+00 -2.49609179995E+01 -7.89293795877E+00 -3.88329757617E+00 -2.37867731689E+00 -1.64695643348E+00 -1.22995030795E+00 -9.66053546076E-01 -7.86352405619E-01 -6.57243407609E-01 -5.60630283638E-01 -4.85996496477E-01 -4.26852230849E-01 -3.78993997381E-01 -3.39588790477E-01 -3.06662889828E-01 -2.78802113966E-01 -2.54968568878E-01 -2.34384534820E-01 -2.16456578109E-01 -2.00724591383E-01 -1.86826747620E-01 -1.74474882997E-01 -1.63436875475E-01 -1.53523815258E-01 -1.44580519909E-01 -1.36478424069E-01 -1.29110181372E-01 -1.22385518523E-01 -1.16228017017E-01 -1.10572590349E-01 -1.05363488403E-01 -1.00552705542E-01 -9.60987007770E-02 -9.19653613046E-02 -8.81211574098E-02 -8.45384489940E-02 -8.11929131097E-02 -7.80630687191E-02 -7.51298800708E-02 -7.23764240261E-02 -6.97876097030E-02 -6.73499411490E-02 -6.50513155833E-02 -6.28808511852E-02 -6.08287395361E-02 -5.88861187248E-02 -5.70449638406E-02 -5.52979921559E-02 -5.36385807599E-02
  1.27116097716E-01  1.63871394329E+00 -2.28319385174E+01 -5.73791168917E+00 -2.34741069072E+00 -1.24593205731E+00 -7.73555465952E-01 -5.31862594071E-01 -3.92223273273E-01 -3.04117402923E-01 -2.44720393875E-01 -2.02574142246E-01 -1.71433375567E-01 -1.47661940492E-01 -1.29025279985E-01 -1.14087023361E-01 -1.01888177160E-01 -9.17674037789E-02 -8.32557322787E-02 -7.60124416110E-02 -6.97846749512E-02 -6.43812343628E-02 -5.96551230146E-02 -5.54916386295E-02 -5.18000802255E-02 -4.85078610049E-02 -4.55562569278E-02 -4.28972882295E-02 -4.04913991786E-02 -3.83057091061E-02 -3.63126781795E-02 -3.44890782855E-02 -3.28151911224E-02 -3.12741774150E-02 -2.98515763669E-02 -2.85349052082E-02 -2.73133363740E-02 -2.61774354065E-02 -2.51189467356E-02 -2.41306174921E-02 -2.32060517479E-02 -2.23395892576E-02 -2.15262040541E-02 -2.07614192289E-02 -2.00412349772E-02 -1.93620675745E-02 -1.87206974052E-02 -1.81142245245E-02 -1.75400305163E-02 -1.69957456360E-02 -1.64792204061E-02
  1.35181602349E-01  1.12168658072E+00 -2.06914631415E+01 -3.66267604709E+00 -9.05546282567E-01 -1.96557000212E-01  2.94081452590E-02  1.06881928914E-01  1.31176189539E-01  1.34775437365E-01  1.30133490765E-01  1.22403883852E-01  1.13812952759E-01  1.05330409825E-01  9.73608660057E-02  9.00480814812E-02  8.34150490702E-02  7.74305623792E-02  7.20414123252E-02  6.71879758363E-02  6.28115916680E-02  5.88578220487E-02  5.52776524659E-02  5.20276758617E-02  4.90698000103E-02  4.63707556121E-02  4.39015462074E-02  4.16369091618E-02  3.95548191285E-02  3.76360456445E-02  3.58637664952E-02  3.42232336639E-02  3.27014866502E-02  3.12871073569E-02  2.99700108847E-02  2.87412670499E-02  2.75929480374E-02  2.65179982144E-02  2.55101227054E-02  2.45636918462E-02  2.36736590799E-02  2.28354902488E-02  2.20451025565E-02  2.12988117546E-02  2.05932863352E-02  1.99255077049E-02  1.92927354781E-02  1.86924771580E-02  1.81224615925E-02  1.75806156780E-02  1.70650438690E-02
  1.43261464757E-01  7.67267714649E-01 -1.86058581715E+01 -1.71603989354E+00  4.07625028139E-01  7.43933551008E-01  7.42309109640E-01  6.70629099050E-01  5.91297474986E-01  5.19542619836E-01  4.58102301829E-01  4.06310546480E-01  3.62724265215E-01  3.25898707219E-01  2.94592098865E-01  2.67791168640E-01  2.44684520577E-01  2.24625657820E-01  2.07098729539E-01  1.91690240312E-01  1.78066713253E-01  1.65957378687E-01  1.55140843440E-01  1.45434827667E-01  1.36688238821E-01  1.28775020418E-01  1.21589350082E-01  1.15041867044E-01  1.09056688984E-01  1.03569037632E-01  9.85233367015E-02  9.38716786654E-02  8.95725813361E-02  8.55899736012E-02  8.18923634432E-02  7.84521518247E-02  7.52450639617E-02  7.22496755888E-02  6.94470165001E-02  6.68202372729E-02  6.43543279067E-02  6.20358793161E-02  5.98528803595E-02  5.77945444615E-02  5.58511609809E-02  5.40139673569E-02  5.22750387637E-02  5.06271925760E-02  4.90639054066E-02  4.75792408481E-02  4.61677863574E-02
  1.51355710499E-01  5.24479740940E-01 -1.66193593965E+01  6.99245284182E-02  1.56995915185E+00  1.55964508938E+00  1.35313396272E+00  1.14991183103E+00  9.80437139307E-01  8.43758172862E-01  7.33719419919E-01  6.44421074470E-01  5.71163393181E-01  5.10380610021E-01  4.59396299763E-01  4.16195466073E-01  3.79248117171E-01  3.47380146649E-01  3.19680420740E-01  2.95434011932E-01  2.74073956071E-01  2.55146090530E-01  2.38283168262E-01  2.23185599950E-01  2.09606976588E-01  1.97343074456E-01  1.86223422829E-01  1.76104776554E-01  1.66866018358E-01  1.58404144320E-01  1.50631077300E-01  1.43471118644E-01  1.36858895934E-01  1.30737699204E-01  1.25058123584E-01  1.19776955348E-01  1.14856252553E-01  1.10262582232E-01  1.05966384264E-01  1.01941438339E-01  9.81644152689E-02  9.46144976415E-02  9.12730577917E-02  8.81233833332E-02  8.51504423533E-02  8.23406818145E-02  7.96818538696E-02  7.71628657362E-02  7.47736495221E-02  7.25050490088E-02  7.03487208890E-02
  1.59464365179E-01  3.58274748999E-01 -1.47596162569E+01  1.67620453341E+00  2.56924888956E+00  2.24237067442E+00  1.85597489263E+00  1.54023640877E+00  1.29503204971E+00  1.10450654401E+00  9.54540530683E-01  8.34646566230E-01  7.37317375791E-01  6.57182556482E-01  5.90357840244E-01  5.33992080273E-01  4.85959688996E-01  4.44651823580E-01  4.08833252274E-01  3.77542931524E-01  3.50023937748E-01  3.25673362689E-01  3.04005975550E-01  2.84627513484E-01  2.67214799659E-01  2.51500767353E-01  2.37263053914E-01  2.24315223355E-01  2.12499946221E-01  2.01683652223E-01  1.91752302028E-01  1.82608017417E-01  1.74166375527E-01  1.66354221109E-01  1.59107885979E-01  1.52371730882E-01  1.46096944401E-01  1.40240548135E-01  1.34764568407E-01  1.29635343215E-01  1.24822939615E-01  1.20300661756E-01  1.16044633704E-01  1.12033444249E-01  1.08247843329E-01  1.04670481618E-01  1.01285686349E-01  9.80792676960E-02  9.50383510058E-02  9.21512309791E-02  8.94072445477E-02
  1.67587454447E-01  2.44573080518E-01 -1.30420085997E+01  3.09383955090E+00  3.40105698073E+00  2.78995447967E+00  2.24974518882E+00  1.84104285008E+00  1.53479723153E+00  1.30165343895E+00  1.12051692577E+00  9.76988089913E-01  8.61216542635E-01  7.66351995091E-01  6.87533914989E-01  6.21243389774E-01  5.64883939437E-01  5.16505914827E-01  4.74621839912E-01  4.38080300877E-01  4.05978221968E-01  3.77598779781E-01  3.52366750432E-01  3.29815912743E-01  3.09564922469E-01  2.91299227410E-01  2.74757350240E-01  2.59720370048E-01  2.46003774600E-01  2.33451089273E-01  2.21928851371E-01  2.11322613118E-01  2.01533738342E-01  1.92476816768E-01  1.84077562734E-01  1.76271096739E-01  1.69000531657E-01  1.62215803058E-01  1.55872696316E-01  1.49932033328E-01  1.44358989401E-01  1.39122516890E-01  1.34194856793E-01  1.29551123196E-01  1.25168948330E-01  1.21028178256E-01  1.17110611049E-01  1.13399770769E-01  1.09880711710E-01  1.06539848325E-01  1.03364807021E-01
  1.75725003999E-01  1.66842021256E-01 -1.14729888663E+01  4.32147425639E+00  4.06691212817E+00  3.20491295355E+00  2.53708938379E+00  2.05481904634E+00  1.70198915537E+00  1.43722152844E+00  1.23345817863E+00  1.07306814492E+00  9.44321418927E-01  8.39209713006E-01  7.52124613276E-01  6.79044867137E-01  6.17025247855E-01  5.63867084025E-01  5.17900731253E-01  4.77838685099E-01  4.42674315831E-01  4.11610715929E-01  3.84009829813E-01  3.59355502034E-01  3.37226242511E-01  3.17274883925E-01  2.99213199449E-01  2.82800138898E-01  2.67832737512E-01  2.54139021707E-01  2.41572423061E-01  2.30007342822E-01  2.19335602300E-01  2.09463581336E-01  2.00309895574E-01  1.91803498904E-01  1.83882123834E-01  1.76490992249E-01  1.69581743944E-01  1.63111541578E-01  1.57042319394E-01  1.51340149724E-01  1.45974706480E-01  1.40918808907E-01  1.36148032074E-01  1.31640373071E-01  1.27375963944E-01  1.23336823973E-01  1.19506645196E-01  1.15870606144E-01  1.12415209572E-01
  1.83877039577E-01  1.13738145586E-01 -1.00526529633E+01  5.36337965729E+00  4.57281589541E+00  3.49327977356E+00  2.72346399317E+00  2.18635039905E+00  1.80077997328E+00  1.51485915771E+00  1.29657423792E+00  1.12573096735E+00  9.89170054467E-01  8.78035754355E-01  7.86190943756E-01  7.09270140698E-01  6.44095743064E-01  5.88307277525E-01  5.40119383114E-01  4.98159847745E-01  4.61358753899E-01  4.28871049486E-01  4.00021463026E-01  3.74264656738E-01  3.51155962000E-01  3.30329587166E-01  3.11482182670E-01  2.94360301099E-01  2.78750725814E-01  2.64472937469E-01  2.51373191547E-01  2.39319822388E-01  2.28199489879E-01  2.17914157173E-01  2.08378640001E-01  1.99518606463E-01  1.91268934407E-01  1.83572354655E-01  1.76378324194E-01  1.69642085524E-01  1.63323877567E-01  1.57388270645E-01  1.51803603575E-01  1.46541505189E-01  1.41576486020E-01  1.36885588534E-01  1.32448086448E-01  1.28245225336E-01  1.24259998141E-01  1.20476950261E-01  1.16882009794E-01
  1.92043586967E-01  7.74837531740E-02 -8.77670284726E+00  6.22786360778E+00  4.92801508577E+00  3.66364467150E+00  2.81636732791E+00  2.24208851868E+00  1.83672961623E+00  1.53939130680E+00  1.31408789472E+00  1.13870392898E+00  9.99079034532E-01  8.85802991212E-01  7.92415530011E-01  7.14354554940E-01  6.48318340283E-01  5.91865506938E-01  5.43156462045E-01  5.00781732636E-01  4.63645232201E-01  4.30883164872E-01  4.01806594005E-01  3.75860058261E-01  3.52591279031E-01  3.31628667437E-01  3.12664403305E-01  2.95441552647E-01  2.79744151270E-01  2.65389493692E-01  2.52222080334E-01  2.40108824742E-01  2.28935227634E-01  2.18602299525E-01  2.09024067881E-01  2.00125544343E-01  1.91841056762E-01  1.84112872524E-01  1.76890056018E-01  1.70127515458E-01  1.63785203755E-01  1.57827445416E-01  1.52222367060E-01  1.46941413592E-01  1.41958935495E-01  1.37251835444E-01  1.32799264621E-01  1.28582360830E-01  1.24584021921E-01  1.20788709121E-01  1.17182275811E-01
  2.00224672004E-01  5.27496027329E-02 -7.63793129441E+00  6.92600430636E+00  5.14400012974E+00  3.72635969916E+00  2.82469917900E+00  2.22962423191E+00  1.81634395045E+00  1.51644307504E+00  1.29090942199E+00  1.11631298878E+00  9.77892039005E-01  8.65952939634E-01  7.73901161210E-01  6.97112904084E-01  6.32260827889E-01  5.76896005073E-01  5.29180204360E-01  4.87709488794E-01  4.51395015641E-01  4.19380664595E-01  3.90984964778E-01  3.65659409722E-01  3.42958046011E-01  3.22514957547E-01  3.04027370445E-01  2.87242819028E-01  2.71949286362E-01  2.57967550967E-01  2.45145188835E-01  2.33351830798E-01  2.22475381429E-01  2.12418981243E-01  2.03098548492E-01  1.94440776542E-01  1.86381492072E-01  1.78864301076E-01  1.71839465962E-01  1.65262969387E-01  1.59095729877E-01  1.53302941511E-01  1.47853515574E-01  1.42719606399E-01  1.37876207109E-01  1.33300803599E-01  1.28973077313E-01  1.24874649016E-01  1.20988857188E-01  1.17300565744E-01  1.13795996667E-01
